Name_roman,Cosine_score
Georgios Kouroupetroglou ,0.7331786098217474
Christoforos Kozyrakis,0.7330612718395542
Christos Antonopoulos,0.7328719873584774
Dimitris Karagiannis,0.7314254678682619
Ioannis Tsamardinos,0.7309380604891347
Konstantina Nikita,0.7302607959831859
Georgios Ellinas,0.7296987867223921
Stavros Perantonis,0.7296353149892261
Lazaros  Merakos,0.7294570097188383
 Theodoros Laopoulos,0.7293980569278288
Eirini Ntoutsi,0.7292114413098798
Ioannis Rekanos,0.7289910350070535
Ioannis Pratikakis,0.7286670352691583
Eleni Stroulia,0.7282993355518644
Andreas Pitsillidis,0.7282775077808277
Kiamal Pekmestzi,0.7276087916852387
Foteini - Niovi Pavlidou ,0.7274554441064894
Alexandros Chatzigeorgiou,0.7269813414651367
Nikos Pavlidis,0.7264259486011886
Maria Chalkidi,0.7260929873161049
Spyridon-Gerasimos  Lalis,0.7258139957959495
Theodoros Chorikis,0.7258113711690134
George Bebis,0.7256839501121188
Nikos Magklaveras,0.7256656391364527
Malamati Louta,0.724653841582344
Georgios Pavlou,0.724307517579184
Nikolaos Papamarkos,0.7242816443258848
Maria Spiliopoulou,0.724104165843944
Miltiadis  Anagnostou,0.7239136053042798
Kostas Xydeas,0.7238579436076934
Konstantinos Tarampanis,0.7238087605183887
Stylianos Bakamidis,0.7236749652760932
Michail Zervakis,0.7236114358472138
Theodoros Dalamagkas,0.7233755731653668
Georgios Makrakis,0.7232300725770033
Antonios Aletras,0.7231249156113801
Konstantinos Kontogiannis,0.7228004985314258
Ioannis Theocharis,0.722628934420719
Andreas Lanitis,0.7224738820810477
Dimitrios Iakovidis,0.7222840717014917
Konstantinos Moustakas,0.7219977818315
Dimitrios Gkizopoulos,0.7219944645142433
Kleanthis Thrampoulidis,0.7214031300988025
Ioannis Garofalakis,0.7212857767182251
Georgios Tziritas,0.7208409790622323
Anastasios Ntelopoulos,0.7206805114787097
Georgios Stamoulis,0.7199982122659956
Panagiotis Vasileiadis,0.7199356336413502
Dimosthenis Vougioukas ,0.719075109543615
Georgios Lepouras,0.7172750599930368
Artemis - Georgia Chatzigeorgiou,0.7171532577959426
Traianos Gioultsis,0.7169082023401548
Georgios Makris,0.7163835695927853
Lampros Stergioulas,0.7160824796960792
Stefanos Kollias ,0.7156855839673197
Spiros Mancoridis,0.7151123436242817
Thanasis Chatzilakos,0.7148801057771317
Emmanouil Lourakis,0.7140435984122704
