Author name,Cosine similarity
Αγγελική Δημητρακοπούλου,0.6931531286005335
Bill Kapralos,0.693009303814747
Γεώργιος Παπαϊωάννου,0.6906792422308895
Ioannis Dimitriadis,0.689812100842002
Σωτήριος Νικολετσέας,0.6896555664377958
Ιωάννης Σμαραγδάκης,0.6893440151001873
Γεώργιος Χαλκιαδάκης,0.689168467167715
Vasilios Katos,0.6868063746765737
Ιωάννης Ζάννος ,0.6863534531161118
Δημητριος  Βέργαδος,0.6855244836324046
Άρτεμις - Γεωργία Χατζηγεωργίου,0.6853632692465965
Χαρούλα Αγγέλη,0.6852470954307481
Δημήτριος Γκρίτζαλης,0.6849366966859185
Γεώργιος Συρακούλης,0.6849028058052111
Σπυρίδων Βοσινάκης,0.6834549248862561
Ανδρέας Πιτσιλλίδης,0.6834332511118919
Στυλιανός Ξυνόγαλος,0.683218592016367
Θεόδωρος  Αποστολόπουλος,0.6824342216070955
Δαμιανός Γαβαλάς,0.6821936515299309
Αικατερίνη Μανιά,0.6816106663301319
Εμμανουήλ Μάγκος,0.681341373777512
Charalambos Vrasidas,0.6806948610485349
Λυσίμαχος-Παύλος Κόντης,0.6806353842618601
Βασίλειος Δημακόπουλος ,0.6804708050613224
Ιωάννης Θεοχάρης,0.679323973093152
Στέφανος Γκρίτζαλης,0.6792232063578965
Σπυρίδων-Γεράσιμος  Λάλης,0.6789946750948865
Κωνσταντίνος Ταραμπάνης,0.6789583366792864
Δημήτριος Φωτάκης,0.6782873642961209
Χαράλαμπος Κωνσταντόπουλος,0.6775685328662611
Ευάγγελος Μαρκάτος,0.6773842314718241
Αλέξανδρος Χατζηγεωργίου,0.6771356654773606
Νικόλαος Ζαράνης,0.6762000139878517
Άννα Φιλίππου,0.6751909697381766
Κυριάκος Μουρατίδης,0.6742209803412725
Χρήστος Μπούρας ,0.6729855253125004
 Κωνσταντίνος Μπάλας,0.6729047797827415
Κωνσταντίνος Κοντογιάννης,0.6728668646206053
Κωνσταντίνος Στεργίου,0.672484901427503
Μιχαήλ Βασιλακόπουλος,0.672129825160358
Ευριπίδης Μπάμπης,0.6718330822489275
Κωνσταντινος Μαριος Αγγελοπουλος,0.670408847833343
Αριστείδης Παγουρτζής,0.669941409201048
Ιωάννης Καραγιάννης,0.6697364038162956
Απόστολος Ζάρρας,0.6686080790242299
Ιωάννης Ψαρράς,0.6670152912611398
Μαλαματή Λούτα,0.666790121072804
Ιάκωβος  Βενιέρης,0.6662405997402946
Pericles Loucopoulos,0.6652236372977337
Απόστολος Δόλλας,0.664988178787631
Λεωνίδας Γεωργιάδης,0.6646737997595777
Χρήστος Πολίτης,0.6642880106362674
Αντώνης Χαραλαμπόπουλος,0.6639452710425384
Γεώργιος Σπανουδάκης,0.6637834414633039
Δημήτριος Τσουμάκος,0.6623910330153493
Γεώργιος Παπαγιαννάκης,0.657812212724828
Ιωάννης Στρατής,0.6576632062629753
Γεωργιος     Καμπουρακης ,0.6567377146086661
Ιωάννης  Καραφυλλίδης ,0.6558406320381166
Χαράλαμπος Μουρατίδης,0.655661937714373
Δημήτριος Θηλυκός,0.6554958392086421
Κωνσταντίνος Μασσέλος,0.6554194370779269
Μιχαήλ Δεβετσικιώτης - Χατζηνικολάου,0.6552061270279959
Νεκτάριος Κοζύρης,0.654609924937877
 Σπυρίδων Νικολαϊδης,0.6533176673285906
Paris Avgeriou,0.6531114499322427
Νικόλαος Μπέλλας ,0.6525728054307698
Αθανάσιος Τζιμογιάννης,0.6520701973438396
Χαράλαμπος Σκιάνης,0.6514480614100295
George Karakostas,0.6512711594612621
Παναγιώτης Δεμέστιχας,0.6503418367196003
Ιωάννης  Σταυρακάκης,0.6502019301719482
Βασίλειος Τσαουσίδης,0.6498800331891689
Μάριος Μαυρονικόλας,0.6495771888575359
Γεράσιμος Μπαρμπάτης,0.6479440197935462
Κυριάκος Κουτουλάκος,0.6470136110097203
Φωτεινή Παρασκευά,0.6468895782594904
Σπυρίδων Μπλιώνας,0.6445836394509201
Γεώργιος Αλεξίου ,0.6429867129335763
Athanasios Manikas,0.6428457243848247
Δημήτριος Νικολόπουλος,0.6424172861190709
Χριστόφορος Κοζυράκης,0.641745578243997
Βασίλειος Σύρης,0.6371354842475112
Andreas Moshovos,0.6371216309162149
Ιωάννης Μανουσάκης,0.6356260687526364
Γεώργιος Φικιώρης,0.6353872051557063
Χρήστος Νικολόπουλος,0.6334242161894164
Γεώργιος  Πολύζος,0.631122505573811
Αλέξιος Μπίρμπας,0.6309770315497985
Δημήτριος Σούντρης,0.6302949881928666
Τραιανός Γιούλτσης,0.6301257366900572
Γεώργιος Καραγιαννίδης ,0.6296528018685419
Δημοσθενης Βουγιουκας ,0.6295625894586518
Ελισάβετ Κωνσταντίνου,0.6290247889463589
Παναγιώτα Φατούρου,0.628733822504546
Γιάννης Παπαδόπουλος,0.6283268646320807
Ζωή Δουλγέρη,0.6264597830179515
Γεώργιος Μακρής,0.6244897175965394
Δρόσος Γκιντίδης,0.6240457411534319
Σταύρος Κολλιόπουλος,0.6238352520781107
Ευθαλία Δημαρά,0.6229741378818686
Γεώργιος Μακράκης,0.6225710005854962
Βασίλειος Σεβρόγλου,0.6219241385415626
Άγγελος Μπίλας,0.6218747881872011
Ευριπίδης Χατζηκρανιώτης,0.6217639073751526
Γεώργιος Παύλου,0.6194864331931851
Διονύσιος Πνευματικάτος ,0.617987900710129
Αγγελος Ρουσκας,0.6173405633582616
Εμμανουήλ  Βαρβαρίγος,0.6160586240519748
Αθανάσιος Γιαννακόπουλος,0.6157933449380603
Λάζαρος  Μεράκος,0.6148567051383249
Γεωργία Κάραλη,0.6095464453642396
Οδυσσέας Κουφοπαυλου ,0.608490273313571
Αριστείδης Κοντογεώργης,0.608410683999441
Κωνσταντίνος Μαρκαντωνάκης,0.6071714564493539
Μιχαήλ  Λογοθέτης,0.6066040607868222
Νικόλαος Κυρπίδης,0.6060032150616419
Ευάγγελος Παπαπέτρου,0.605889501207382
Γεώργιος Ρούσκας,0.6057194200488025
Γεώργιος Έλληνας,0.5997724869537305
Konstantinos Danas,0.5977638888794232
Ευτύχιος Κουτρούλης,0.5957839969432586
Δημήτριος Γκιζόπουλος,0.5938992421844176
 Αντώνιος Πασχάλης,0.5868803165811773
Νικόλαος Γεωργουλάς ,0.5857742243766526
 Δημήτριος Νικολός,0.5838255565612301
Κιαμάλ Πεκμεστζή,0.5838126408156417
Θεόδωρος Χωρίκης,0.583200870375605
Νικόλαος Καραχάλιος,0.5822187289783651
Ανδρέας Βενέρης,0.5819828490584178
Κων/νος Ψυχαλίνος ,0.581059957948524
Αντώνιος Αλετράς,0.5803526774619466
 Δημήτριος  Τσουκαλάς,0.5758395426729112
Κωνσταντίνος Κλουκίνας,0.5705500750901338
Βασίλειος Ρόθος,0.5677308714644316
Ιωάννης Τιγκελης ,0.56764497427785
