Author name,Cosine similarity
Μίνως Γαροφαλάκης,0.7266518528917979
Παύλος Εφραιμίδης,0.7261482760011712
Κυριάκος Βλάχος,0.7259693202175653
Μαλαματή Λούτα,0.7259304837773455
Κωνσταντινος Μαριος Αγγελοπουλος,0.7257742535419431
Αικατερίνη Μανιά,0.7254836707299881
Ευάγγελος Μαρκάτος,0.7248572223258481
Ιωάννης Μανουσάκης,0.7246011206600808
Δημήτριος Γκιζόπουλος,0.7226694666770235
Ιωάννης  Σταυρακάκης,0.7226056999957131
Εμμανουήλ  Βαρβαρίγος,0.7220341771552439
Νικόλαος Παραγυιός,0.7219698318752085
Ιωάννης Γαροφαλάκης,0.721811448317469
Γεώργιος Φικιώρης,0.7211733419678785
Νικόλαος Γεωργουλάς ,0.7208852051743511
Vasilios Katos,0.7208742930600996
Εμμανουήλ Μάγκος,0.720547134276118
Γιώργος Γεωργακόπουλος,0.7203148764658611
Γεώργιος  Πολύζος,0.7201354801925396
Δημήτριος Αχλιόπτας,0.7196712711664207
Themis Palpanas,0.7194644076045451
Μιχαήλ Ταρουδάκης,0.7188516443015922
Ιωάννης Τσαμαρδίνος,0.7188336746835671
Andreas Moshovos,0.7177018373390686
 Κυριάκος Ζωηρός,0.7175186792143546
Μιχαήλ Βαζιργιάννης,0.7173067098643373
Αιμίλιος-Βασίλειος  Καμπουρόπουλος ,0.7172627709419916
Lydia Kavraki,0.7166993789735085
Μαρία Χαλκίδη,0.7163005424254234
Δημήτριος Γκρίτζαλης,0.716099276037076
Katia Sycara,0.7157981096849213
Γεώργιος Παλιούρας,0.7152169935002726
Χρήστος Παναγιωτακόπουλος,0.7151465843307789
Γεωργιος     Καμπουρακης ,0.7148178553548259
Γεώργιος Παπαγιαννάκης,0.7146096157562016
Ειρήνη Ντούτση,0.7145261569700875
Χριστόφορος Κοζυράκης,0.7143524455859398
Ανδρέας Συμεωνίδης,0.713466240005092
Γεώργιος Στάμου,0.7130138153691458
Δαμιανός Γαβαλάς,0.7127028688332078
 Κωνσταντίνος Μπάλας,0.7126234020880327
Παναγιώτης Αλεβίζος,0.7123913601164334
Άννα Φιλίππου,0.712367631453513
Εμμανουήλ Γιακουμάκης,0.7118325804452768
Στέφανος Γκρίτζαλης,0.7113329844895185
Πολυξένη Παγγέ - Λέκκα,0.7113179511120471
Θεόδουλος Γαρεφαλάκης,0.7112811417585909
Γεώργιος Έλληνας,0.7108627553227953
Βασίλειος Δημακόπουλος ,0.7108407689627156
Αναστάσιος  Οικονομίδης,0.7103569400179495
Ιωάννης Τόλλης,0.7102040056496572
 Αντώνιος Πασχάλης,0.7100019053741231
Ελένη Στρούλια,0.7090021395488397
Αθανάσιος Τυροπάνης,0.7089293781146269
Μαργκερίτα Αντόνα,0.7080252903772433
Αντώνιος Σαββίδης,0.7078415972335388
 Δημήτριος  Τσουκαλάς,0.7074822852865964
Αγγελος Ρουσκας,0.7073530224983199
Δημήτριος Ιωαννίδης,0.7071190696585103
Λάζαρος  Μεράκος,0.7070619800971818
Ευριπίδης Χατζηκρανιώτης,0.7060860092542087
Ευαγγελία Πιτουρά,0.7051536274809399
Γεώργιος Ρούσκας,0.7050059800713727
