Author name,Cosine similarity
Κωνσταντίνος Ταραμπάνης,0.6639398422313373
Βασίλειος Σύρης,0.6635207554183511
Τασούλα Γεωργάκη,0.6633725368924406
Άγγελος Μπίλας,0.6613764740708046
Ελισάβετ Κωνσταντίνου,0.6609481297281355
Ανδρέας Παπασαλούρος,0.6601107258399768
Σταύρος Κολλιόπουλος,0.6597604189779502
Ιωάννης Στρατής,0.6596200035157489
Χαράλαμπος Μουρατίδης,0.6593695364034535
Στυλιανός Ξυνόγαλος,0.6589498126148613
Απόστολος Ζάρρας,0.6587443741154286
Εμμανουήλ  Βαρβαρίγος,0.6580481707899988
Γεώργιος Καραγιαννίδης ,0.6571283133047037
Ιωάννης Θεοχάρης,0.656055047185919
Pericles Loucopoulos,0.6556049000216302
Δημήτριος Γκιζόπουλος,0.6538181621486461
Ioannis Dimitriadis,0.6537504582459548
Ευριπίδης Χατζηκρανιώτης,0.6529725553569391
Δημοσθενης Βουγιουκας ,0.6525220762331274
 Αντώνιος Πασχάλης,0.6518970125522311
Αγγελική Δημητρακοπούλου,0.651640387676905
Παναγιώτα Φατούρου,0.651259126333795
Σπυρίδων Βοσινάκης,0.6508905411021279
Γεώργιος  Πολύζος,0.6501132488554844
Γιάννης Παπαδόπουλος,0.650072606462059
Οδυσσέας Κουφοπαυλου ,0.6496311743335418
Κωνσταντίνος Μαρκαντωνάκης,0.6489455799026824
Γεώργιος Παπαγιαννάκης,0.6466413190562459
Τραιανός Γιούλτσης,0.6455901663847778
Paris Avgeriou,0.6436050058176351
Αγγελος Ρουσκας,0.6434019992937227
Χρήστος Νικολόπουλος,0.643309652070894
Χαρούλα Αγγέλη,0.6423292616632889
 Δημήτριος Νικολός,0.6422732773424338
Γεώργιος Φικιώρης,0.6420646932248149
Γεώργιος Έλληνας,0.64188712381787
Γεώργιος Ρούσκας,0.6414546104014054
Νικόλαος Ζαράνης,0.6412911522106848
Γεώργιος Παύλου,0.6407297249493256
Ευτύχιος Κουτρούλης,0.6390613263008862
Ευθαλία Δημαρά,0.6382334070263616
Κιαμάλ Πεκμεστζή,0.6377803778450608
Ιωάννης Ζάννος ,0.6374442734511188
Charalambos Vrasidas,0.6359766243947416
Αντώνιος Αλετράς,0.6353162946548288
Λάζαρος  Μεράκος,0.6348220507637199
Αθανάσιος Γιαννακόπουλος,0.6342791554764373
Ανδρέας Βενέρης,0.6300472593775429
Δρόσος Γκιντίδης,0.6285387968823392
Ζωή Δουλγέρη,0.6282296222002919
Βασίλειος Σεβρόγλου,0.6271909853847584
Νικόλαος Γεωργουλάς ,0.6262943455648866
Κωνσταντίνος Κλουκίνας,0.624940592351896
Μιχαήλ  Λογοθέτης,0.6220576953391272
Αριστείδης Κοντογεώργης,0.6212103000172727
Ευάγγελος Παπαπέτρου,0.6209989953880359
Νικόλαος Κυρπίδης,0.6182750727167515
Χρυσοβαλάντης Καβουσιανός ,0.618155455282148
Κων/νος Ψυχαλίνος ,0.6163628801468785
Konstantinos Danas,0.6126172224502395
Χαρίδημος  Βέργος,0.6122434453139074
Αθανάσιος Τζιμογιάννης,0.6115100990509278
Γεωργία Κάραλη,0.6104492692022176
Γεώργιος Μακράκης,0.610243263628968
Φωτεινή Παρασκευά,0.6096030483965673
Γεώργιος Τσιατούχας,0.6082639808429589
 Δημήτριος  Τσουκαλάς,0.6063640602487874
Κυριάκος Βλάχος,0.597275497812809
Dimitra  Simeonidou,0.592448011359419
Αντώνιος Μπόγρης,0.5878104302654782
Ματτίας Μπούχερ,0.5877696970024427
Νικόλαος Καραχάλιος,0.5843784264921432
Δημήτριος  Συβρίδης,0.5799301925140157
Θεόδωρος Χωρίκης,0.5758014104634335
Μιχάλης Ζέρβας,0.5750530733333373
Ηρακλής  Αβραμόπουλος,0.5692878575750012
 Εμμανουήλ Κριεζής,0.5671756605297746
Βασίλειος Ρόθος,0.5641513148931159
Μαρία Νικολαϊδη,0.5619395635112256
Στυλιανός  Τζωρτζάκης,0.5600690297295943
Βασίλειος Ζησιμόπουλος,0.5557164075829898
Dimitri  Ioannou,0.5539361958557181
Ιωάννης Τιγκελης ,0.553792895064515
 Νικόλαος Πελεκάνος,0.5533713026634981
Δημήτριος Φραντζεσκάκης ,0.5503151503491468
 Κυριάκος Ζωηρός,0.5384210773955198
