Author name,Cosine similarity
Αναστάσιος Μικρόπουλος,0.7558673718110236
 Αντώνιος Πασχάλης,0.7558622105148529
Βασίλειος Σύρης,0.7557859628003273
Andreas Moshovos,0.7552475921336161
Χαράλαμπος Καραγιαννίδης ,0.7548799539350675
Ελισάβετ Κωνσταντίνου,0.7548168476063057
Γεώργιος  Πολύζος,0.7536388746825374
Άρτεμις - Γεωργία Χατζηγεωργίου,0.7524603605002631
Συμεών Ρετάλης,0.7515313700231008
Ανδρέας Παπασαλούρος,0.7510024950191657
Στυλιανός Ξυνόγαλος,0.7449252739552555
Αθανάσιος Νταραντούμης,0.743392210753992
Ευριπίδης Χατζηκρανιώτης,0.7428536676224742
Γεώργιος Παύλου,0.7422192909909759
Αθανάσιος Γιαννακόπουλος,0.7420387987159278
Χρήστος Νικολόπουλος,0.7405956849166051
Κωνσταντίνος Μαρκαντωνάκης,0.7405165467254751
Ζωή Δουλγέρη,0.739483091775665
Γεράσιμος Μπαρμπάτης,0.7390582886404805
Σταύρος Κολλιόπουλος,0.7380330759781945
Εμμανουήλ  Βαρβαρίγος,0.7373451778731497
Δημοσθενης Βουγιουκας ,0.7369837321145017
Γεώργιος Τόμπρας ,0.7359237032113615
Λάζαρος  Μεράκος,0.7356316984335493
Αγγελος Ρουσκας,0.735526291322962
Δημήτριος Σάμψων,0.7350461036557971
Χρυσοβαλάντης Καβουσιανός ,0.7350421375680702
Χαρίδημος  Βέργος,0.7344380519450622
Δρόσος Γκιντίδης,0.7335109394367417
Γεώργιος Καραγιαννίδης ,0.732109346998613
Γεώργιος Ρούσκας,0.7315277780102036
Βασίλειος Σεβρόγλου,0.7294577791417305
Χαρούλα Αγγέλη,0.7269560079521957
Ευτύχιος Κουτρούλης,0.7263115276740189
Αγγελική Δημητρακοπούλου,0.7260049984821941
Athanasios Manikas,0.7259205413646741
Κων/νος Ψυχαλίνος ,0.7252052147835726
Γεώργιος Έλληνας,0.7241768671985346
Γεωργία Κάραλη,0.7236643857088624
Ευάγγελος Παπαπέτρου,0.7223253090908057
Γεώργιος Μακράκης,0.7221823999300895
Ioannis Dimitriadis,0.7214817439558063
Γεώργιος Τσιατούχας,0.7166196837797247
Νικόλαος Καραχάλιος,0.7154570219330861
Βασίλειος Ρόθος,0.7145751019014756
Νικόλαος Γεωργουλάς ,0.7124691506651194
Charalambos Vrasidas,0.7077803319343516
Ευθαλία Δημαρά,0.706506632204533
 Δημήτριος  Τσουκαλάς,0.7051746820375581
Konstantinos Danas,0.7040191715928789
Φωτεινή Παρασκευά,0.7039101918487041
Θεόδωρος Χωρίκης,0.7020142959093334
Νικόλαος Ζαράνης,0.699911873398082
Κωνσταντίνος Κλουκίνας,0.6981917602144516
Αριστείδης Κοντογεώργης,0.6967695193969137
Ματτίας Μπούχερ,0.692630515302207
Μιχαήλ  Λογοθέτης,0.6911493964624212
Κυριάκος Βλάχος,0.6910235531651867
Αντώνιος Αλετράς,0.6875204698498104
Δημήτριος Φραντζεσκάκης ,0.685753037478648
Νικόλαος Κυρπίδης,0.6826809194527497
