Name_roman,Cosine_score
Traianos Gioultsis,0.5937
Kon/nos Bermperidis,0.5936
Georgios Oikonomou,0.5934
Ioannis Dologlou,0.5934
Kon/nos Psychalinos ,0.5933
Angelos Rouskas,0.5932
Panagiotis Metaxas,0.5922
Georgios-Othon Glentis,0.5913
Nikolaos Malevris,0.5906
Athanasios Manikas,0.5903
Nikolaos Karampetakis,0.5901
Pavlos Peppas,0.5901
Ioannis Theocharis,0.5894
Ioannis Dimopoulos,0.5888
Ioannis Rekanos,0.588
Giorgos Tourlakis,0.5874
Theodoros  Apostolopoulos,0.5873
Vasos Chatzilakos,0.5872
Panagiota Fatourou,0.5869
Filippos Tsalidis,0.5863
Andreas Moshovos,0.586
Christos Antonopoulos,0.5856
Georgios  Moustakidis,0.5851
Michail Sfakianakis,0.585
Ioannis Karagiannis,0.5839
Athanasios Giannakopoulos,0.5836
Ioannis Stratis,0.5829
 Dimitrios Nikolos,0.5828
Efthalia Dimara,0.5822
Dimitri  Ioannou,0.5821
Dimitrios Achlioptas,0.5819
Georgios Tsiatouchas,0.5814
Panos Linos,0.5803
Sotiris Skevoulis,0.5797
Georgios Tziritas,0.5795
Konstantinos Danas,0.5792
 Panagiotis Trachanias ,0.5781
Theodora Ioannidou,0.5775
Antonios Symvonis,0.5766
Kyriakos Koutoulakos,0.576
Vasileios Digalakis,0.5757
Stylianos Bakamidis,0.5746
Zoi Doulgeri,0.572
Konstantinos Stergiou,0.5702
Georgios Fikioris,0.5692
Dimitrios Poulakis,0.5681
Nikolaos Georgoulas ,0.567
 Nikolaos Pelekanos,0.5652
Georgios Alexiou ,0.5638
Ioannis Manousakis,0.5634
Panagiotis Rontogiannis,0.5616
Chrysovalantis Kavousianos ,0.5602
Aristeidis Kontogeorgis,0.5571
Maria Nikolaidi,0.5561
Leonidas Palios,0.5558
Theodoros Chorikis,0.5552
Ioannis Zannos ,0.5498
Theodoulos Garefalakis,0.5489
Georgios Pavlidis,0.547
Drosos Gkintidis,0.5437
Georgios Makrakis,0.5434
Vasileios Rothos,0.5422
Ioannis Boutalis,0.5416
Dimitrios Ioannidis,0.54
Georgia Karali,0.5386
Dimitrios Varsos,0.5383
Kleanthis Thrampoulidis,0.5366
Stavros Kolliopoulos,0.5314
Panagiota Morfouli,0.5275
Nikolaos Karachalios,0.5274
Chrysi Kokologiannaki,0.5267
Gerasimos Barmpatis,0.5263
Vasileios Zisimopoulos,0.5003
Athanasios Papistas,0.4984
Dimitrios Fotakis,0.0
Michail Lagoudakis,0.0
Evgenia Foustoukou,0.0
Georgios Chalkiadakis,0.0
Maria Chalkidi,0.0
Konstantinos Mourlas,0.0
Panagiotis Alevizos,0.0
Anna Filippou,0.0
Konstantinos Marios Angelopoulos,0.0
Athanasios Tyropanis,0.0
Kon/nos Aidinis ,0.0
Konstantinos Chrysafinos,0.0
Kyriakos Mouratidis,0.0
Andreas Mniestris ,0.0
Georgios Karampatis,0.0
Petros Drineas,0.0
Georgios Papagiannakis,0.0
Emmanouil Psarakis,0.0
Emmanouil Magkos,0.0
George Karakostas,0.0
Konstantinos Karathanasis,0.0
Malamati Louta,0.0
Panagiotis Stamatopoulos,0.0
Christos Nikolopoulos,0.0
Giorgos Pallis,0.0
Georgios Papaioannou,0.0
Konstantinos Kontogiannis,0.0
Athanasios Kechagias,0.0
Evangelos Papapetrou,0.0
Andreas Papasalouros,0.0
Konstantinos Moustakas,0.0
Tania Stathaki,0.0
Andreas Lanitis,0.0
Dimitrios Tsoumakos,0.0
Kyriakos Sgarmpas,0.0
Konstantinos Tsichlas,0.0
Alexandros Potamianos,0.0
Gerasimos Potamianos,0.0
Konstantinos Raftopoulos,0.0
Antonios Bikakis,0.0
Elisavet Konstantinou,0.0
Georgios Stamou,0.0
Giorgos Georgakopoulos,0.0
Eftychios Koutroulis,0.0
Konstantinos Kloukinas,0.0
Maria Spiliopoulou,0.0
Georgios Spanoudakis,0.0
Dimitrios Sountris,0.0
Makis (Gerasimos) Solomos,0.0
Aikaterini Mania,0.0
Nikolaos Diamantis,0.0
Vasileios Dimakopoulos ,0.0
Nikolaos Grammalidis,0.0
Konstantinos Blekas,0.0
Spyridon Blionas,0.0
Evangelos Dermatas,0.0
Spyridon Vosinakis,0.0
Kyriakos Vlachos,0.0
Ergina Kavallieratou,0.0
Stylianos Xynogalos,0.0
Panagiotis Tsaparas,0.0
Nikos Pavlidis,0.0
Athanasios Mouchtaris,0.0
Vasileios Sevroglou,0.0
Mattias Boucher,0.0
Nikolaos Pelekis,0.0
 Kyriakos Zoiros,0.0
Theodoros Tzouramanis,0.0
Apostolos Zarras,0.0
Iraklis Varlamis,0.0
Elpida Tzafesta,0.0
Michail Vasilakopoulos,0.0
Xenofon  Zampoulis,0.0
Eirini Ntoutsi,0.0
Pavlos Efraimidis,0.0
Andreas Symeonidis,0.0
Georgios Ellinas,0.0
Theodoros Vlachos,0.0
Charalampos Konstantopoulos,0.0
Margkerita Antona,0.0
